plant_id,timestamp,source,irradiance,panel_temperature,dc_voltage,dc_current,ac_power,battery_soc,battery_voltage,battery_current,battery_temperature,load_power,grid_status,grid_voltage,grid_frequency,import_power,export_power,inverter_status,inverter_fault_code,sensor_status,is_injected_anomaly
SOLAR_001,2026-01-01 02:30:00,solar,0.0,16.827830193897974,496.400373163157,0.015397924677803997,0.0074630240934404945,29.006449732772886,46.32051597862183,-34.66571440449947,17.683327593511663,1.6131968020773992,available,232.5169431280281,50.024785053391405,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 02:45:00,solar,4.037209189504641,15.731647273378677,504.3838090947903,0.1519906259202652,0.07468879181607115,27.39968514162079,46.191974811329665,-26.436217422254064,16.22878669196834,1.2958298810916653,available,230.5195127738749,50.00681125622433,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 03:00:00,solar,0.0,18.989376213817092,491.6986309456113,0.1420250519370149,0.06765445943734734,25.38721258482888,46.03097700678631,-33.22717097524045,19.025268413070947,1.5971336025991978,available,229.5328794559794,50.004252461109836,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 03:15:00,solar,0.0,19.856464314706766,505.3719706097225,0.0,0.0,23.130742824260796,45.85045942594086,-37.402395515834094,21.569015238182484,1.7149170180317435,available,231.7473210193988,50.018032673677766,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 03:30:00,solar,0.0,17.980166609852496,501.9986579558169,0.22713370601519672,0.11040240503175226,20.994436431621864,45.679554914529746,-35.5430971567798,19.73293342821143,1.7339952634373412,available,231.81295220035335,50.038589524494036,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 03:45:00,solar,16.173995042567093,18.575617712566924,497.00991468654496,0.357173638858621,0.172699338813039,18.772723872941043,45.50181790983528,-37.10844142410518,19.480213982456053,1.8612008834104619,available,228.95165660335257,50.04477752650653,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 04:00:00,solar,14.412944190053798,17.968228049762764,496.6718040943708,0.1664531044448744,0.0802703617575831,16.417977355581158,45.31343818844649,-39.49396525046306,17.424694062034167,1.8698777149510946,available,230.75796451714012,50.08054009479033,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 04:15:00,solar,4.982755127954774,19.284244771797038,507.58382119939324,0.045043133599009945,0.022189742528283367,14.114010082991726,45.129120806639335,-38.800116108407806,18.091761640838104,1.7732048696962521,available,229.41137325132675,50.01213442542563,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 04:30:00,solar,0.0,18.89511742255417,505.6456232259177,0.0,0.0,12.022977841167222,44.96183822729338,-35.3451853047666,19.649517554720973,1.589184503786623,available,225.9828103955992,50.08771006096327,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 04:45:00,solar,0.0,18.5944593388079,499.522236913826,0.059269348529075415,0.028830492793654596,9.735749028677208,44.778859922294174,-38.81952109787773,19.953992897358667,1.767124390286065,available,230.88021298422663,50.05288616397413,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 05:00:00,solar,0.0,23.33825324559941,500.5383669178095,0.0,0.0,7.421306767651542,44.59370454141212,-39.444494160515994,21.30959548405284,1.758976118379506,available,227.41095563641898,49.99699343094153,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 05:15:00,solar,15.654163620500839,21.995072484103773,497.4152745563589,0.28854044997434064,0.13954163394368674,5.16387655632022,44.413110124505614,-38.629291121523366,23.08136721450364,1.8551885945554911,available,230.6564484186675,49.91663131357783,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 05:30:00,solar,21.20732735070932,22.709991819256132,500.5391359113044,0.4114840235565101,0.19876859342871842,5.0,44.4,-2.8050942072830494,22.455126281904118,2.0794969205525544,available,226.9293873956776,50.00427811321485,1.7561821443204686,0.0,normal,,normal,False
SOLAR_001,2026-01-01 05:45:00,solar,19.014940548555895,23.550396609990408,497.3043852457228,0.33952230264479594,0.16593658864168426,5.0,44.4,-0.0,21.74139377557598,2.051389141759186,available,228.5606658459585,50.07792389024451,1.885452553117502,0.0,normal,,normal,False
SOLAR_001,2026-01-01 06:00:00,solar,0.0,23.344821009422063,499.6858279033033,0.08119255503847705,0.039296064056984756,5.0,44.4,-0.0,23.81421716465203,2.1648011427483373,available,229.13280239652863,49.96123684349339,2.1255050786913525,0.0,normal,,normal,False
SOLAR_001,2026-01-01 06:15:00,solar,9.245754991299762,22.245846691474522,508.5493801036618,0.24686332009418488,0.12190372031087045,5.0,44.4,-0.0,23.155233344948382,1.9526147674330057,available,232.4034495406227,50.00412313237313,1.8307110471221353,0.0,normal,,normal,False
SOLAR_001,2026-01-01 06:30:00,solar,86.95771754912421,25.66908852764495,502.22806765819934,1.8429440634693224,0.9004324295297582,5.0,44.4,-0.0,25.317739870177512,2.36040894015597,available,228.93296988002814,50.00826094546609,1.4599765106262117,0.0,normal,,normal,False
SOLAR_001,2026-01-01 06:45:00,solar,216.91090534680995,28.561405002668256,499.70971891522805,4.245779921352792,2.053649982503383,5.0,44.4,-0.0,27.504050371065116,2.222358347426602,available,227.85005809278258,50.04710632959156,0.16870836492321883,0.0,normal,,normal,False
SOLAR_001,2026-01-01 07:00:00,solar,222.15614500903177,30.211599062390782,499.71089271011056,4.473339106274295,2.1684024466428697,5.035015741224284,44.402801259297945,0.664078372131304,31.923689989285055,2.1389155066645253,available,230.72869016398718,49.98060942261083,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 07:15:00,solar,294.94533082645523,32.343991504209626,506.9372603355211,5.512734281879833,2.7107116717870476,5.563921823410259,44.445113745872824,10.021227486821108,31.675354517895723,2.2653170762620163,available,229.5660528225323,49.956530812577235,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 07:30:00,solar,356.21491610853633,33.24506585695746,504.61008802933065,6.68882649872403,3.2585663161938805,7.014465963195267,44.56115727705562,27.412009229498807,34.40453817437583,2.037055461638084,available,231.58112112129868,50.028500107561186,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 07:45:00,solar,424.1450956606982,33.97531156124766,509.83218637231016,7.901595083154241,3.916467132246701,9.554751790193045,44.76438014321544,47.787728948692994,32.4622612360603,1.7772790674064665,available,227.97624010167092,49.96283064904812,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 08:00:00,solar,464.13744679394983,37.63452507101466,503.5219876274858,8.752882520624066,4.238707920331607,12.0901203332409,44.96720962665927,47.48009075661609,38.05053011866841,2.1036607261860443,available,230.42170776427955,49.908224732392895,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 08:15:00,solar,519.3623326980812,38.927730342863214,513.8724051986956,9.660765282945631,4.858974406269209,15.01074857007072,45.20085988560566,54.41215977276535,39.315237500521704,2.3994979963072542,available,234.9391335934544,50.09201859622139,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 08:30:00,solar,575.5399059256846,38.23172330313461,507.93456909300244,10.671997721083464,5.279548460365402,18.560854168701972,45.48486833349616,65.72653101805504,39.10513930964351,2.289985850991717,available,229.52144208193133,50.04635153310688,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 08:45:00,solar,632.1939559543965,43.662362383726006,513.3721053391107,11.34883551441569,5.670008509115107,22.599149540593057,45.80793196324744,74.23757504669872,45.15534577696008,2.269338722259456,available,230.37346081940126,50.09416938927086,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 09:00:00,solar,670.1011738967367,45.70054251578258,512.7889227539711,11.964674460295523,5.898017393898742,27.051547026460963,46.16412376211688,81.21864016830223,44.88691280414718,2.148630037378401,available,226.67791948392477,50.04370063765078,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 09:15:00,solar,686.0575474764528,48.83296503086196,521.9103519986951,11.946851476559504,6.023422079325682,31.801547026460963,46.544123762116875,85.93995711346217,49.35373980274707,1.9471627481822325,available,228.2940414240157,50.03401824608462,0.0,0.07625933114344985,normal,,normal,False
SOLAR_001,2026-01-01 09:30:00,solar,770.8825307615622,46.94659701711911,516.5530234995429,13.567269561142464,6.8466518294816,36.551547026460966,46.92412376211688,85.24399987260516,45.58002963231061,2.641978127294014,available,230.91944140408555,50.01847678167102,0.0,0.20467370218758596,normal,,normal,False
SOLAR_001,2026-01-01 09:45:00,solar,780.3718881174857,47.316650063814016,524.4112800385093,13.501686269770671,7.009632213614715,41.301547026460966,47.30412376211688,84.5592240565582,45.938735113341394,2.332582377173824,available,229.34020451499555,49.99069858592188,0.0,0.677049836440891,normal,,normal,False
SOLAR_001,2026-01-01 10:00:00,solar,732.2642337223356,45.59222176570536,519.5634776759384,12.803468604327877,6.49238498788502,46.051547026460966,47.684123762116876,83.88536234732784,45.01388718414456,2.3038038353235595,available,231.22886592120156,50.02560532909526,0.0,0.18858115256146135,normal,,normal,False
SOLAR_001,2026-01-01 10:15:00,solar,798.8472487210581,49.54702273010981,523.6390785199037,13.70316667167789,6.997451169250675,50.801547026460966,48.06412376211688,83.22215588069693,49.95635000271601,2.269263480271335,available,230.84987737159318,49.9723383757813,0.0,0.7281876889793395,normal,,normal,False
SOLAR_001,2026-01-01 10:30:00,solar,811.5056859355814,50.144592801265716,517.642397824534,14.213926016829404,7.156311918571416,55.551547026460966,48.444123762116874,82.56935391466375,51.82146062141078,2.666650285155405,available,227.36394112824448,49.946538541376036,0.0,0.4896616334160111,normal,,normal,False
SOLAR_001,2026-01-01 10:45:00,solar,845.5547356066941,49.742211174105044,520.3206147878634,14.651077982933806,7.362256717807025,60.301547026460966,48.824123762116876,81.92671351336448,51.60115676393895,2.6023887207486744,available,232.03061256524964,49.98338870915395,0.0,0.7598679970583504,normal,,normal,False
SOLAR_001,2026-01-01 11:00:00,solar,856.7020907035959,51.2173352710752,524.1930908818572,14.558777055051433,7.440635937765754,65.05154702646097,49.20412376211688,81.2939992456419,50.862443941999615,2.24121872898789,available,227.5146301131552,50.06457461456757,0.0,1.1994172087778647,normal,,normal,False
SOLAR_001,2026-01-01 11:15:00,solar,911.9526751548685,50.1089275692665,523.2355454024007,15.796724584424059,7.971935930810979,69.80154702646097,49.584123762116874,80.67098289747472,50.41446202785933,2.674261969190161,available,228.47015618838515,49.938379665653734,0.0,1.2976739616208182,normal,,normal,False
SOLAR_001,2026-01-01 11:30:00,solar,905.6244419233907,54.49733289741364,521.9528703402145,15.247437020904874,7.6715183445363095,74.55154702646097,49.96412376211688,80.05744319752938,55.44033836270413,2.417136103833961,available,230.45896983106843,49.939174167459996,0.0,1.2543822407023484,normal,,normal,False
SOLAR_001,2026-01-01 11:45:00,solar,927.2893343344736,52.65472537531932,518.6454391336212,16.03818952083085,8.01562289459637,79.30154702646097,50.34412376211688,79.4531655551414,53.42010806379495,2.326928077859926,available,233.13404601601314,50.02956545813564,0.0,1.6886948167364446,normal,,normal,False
SOLAR_001,2026-01-01 12:00:00,solar,949.2268334824427,54.44016709396508,519.3648940247731,16.25953721046978,8.232491933021603,84.05154702646097,50.724123762116875,78.85794181007391,54.270710350392264,2.39127752264049,available,227.99224729574502,49.97924606477817,0.0,1.841214410381113,normal,,normal,False
SOLAR_001,2026-01-01 12:15:00,solar,941.6825468282601,52.267520501582446,524.5078262711854,16.000775780983833,8.138346913328757,88.80154702646097,51.10412376211688,78.27156999344095,52.34362553953767,2.2923770653543922,available,230.29536890683912,50.02427475225797,0.0,1.8459698479743647,normal,,normal,False
SOLAR_001,2026-01-01 12:30:00,solar,908.2774068531603,52.77351880175332,525.2125422224047,15.229651928834004,7.762873801473077,93.55154702646097,51.48412376211688,77.69385409921817,52.66333788005783,2.1819747670684566,available,230.31204093766067,50.04949287159397,0.0,1.58089903440462,normal,,normal,False
SOLAR_001,2026-01-01 12:45:00,solar,876.7279881341416,52.48382543574747,517.2442546909459,15.307896184596887,7.679773876491085,98.30154702646097,51.864123762116876,77.12460386579829,52.275451489571665,2.596579569283172,available,231.3147199555449,50.02307662421289,0.0,1.083194307207913,normal,,normal,False
SOLAR_001,2026-01-01 13:00:00,solar,880.9587505288059,53.00703249277891,516.3434806283615,15.187622170659814,7.562629290529057,100.0,52.0,27.505311312373024,52.66562206595283,2.390525650023787,available,232.3680610993582,49.96838772106608,0.0,3.741827452261873,normal,,normal,False
SOLAR_001,2026-01-01 13:15:00,solar,844.3013089871642,52.8121439606331,515.3220674368212,14.529836833516764,7.237808548795492,100.0,52.0,0.0,52.692485470621406,2.5495604650018517,available,229.1918494719961,50.06414669042643,0.0,4.68824808379364,normal,,normal,False
SOLAR_001,2026-01-01 13:30:00,solar,807.103859948277,53.27632315355293,521.7963931131463,13.80992262084089,6.967434921982461,100.0,52.0,0.0,52.87050907197807,2.473188455855988,available,232.0236984825259,50.03710613413018,0.0,4.494246466126473,normal,,normal,False
SOLAR_001,2026-01-01 13:45:00,solar,814.5873168214225,52.32924629751221,514.2195547424037,14.17780779404189,7.020565131077387,100.0,52.0,0.0,51.193828637110876,2.5133009559603576,available,232.66064343765277,50.00134139270948,0.0,4.5072641751170295,normal,,normal,False
SOLAR_001,2026-01-01 14:00:00,solar,806.6272101341092,52.370407852095575,520.5909216997758,13.924004602556236,7.01297471332055,100.0,52.0,0.0,53.23298813514326,1.98051407062158,available,233.56791835774314,49.99892085930508,0.0,5.03246064269897,normal,,normal,False
SOLAR_001,2026-01-01 14:15:00,solar,753.8340527245025,51.64351838949301,518.8121536185349,12.917645496953812,6.4645428673119385,100.0,52.0,0.0,52.15977612340475,2.200809275664742,available,231.00384659944325,50.01869962697385,0.0,4.263733591647196,normal,,normal,False
SOLAR_001,2026-01-01 14:30:00,solar,782.4081685885578,50.881922764577006,513.6866994283616,13.685377201231908,6.8394016450936,100.0,52.0,0.0,52.75851650774563,2.4708819542114258,available,230.31487382070526,49.98440081498708,0.0,4.368519690882175,normal,,normal,False
SOLAR_001,2026-01-01 14:45:00,solar,705.2019718578367,47.85309769374624,521.2922334049846,12.177592179599571,6.178621197975659,100.0,52.0,0.0,48.22261571401555,2.083361774538346,available,229.05083105277026,49.918439765264,0.0,4.095259423437312,normal,,normal,False
SOLAR_001,2026-01-01 15:00:00,solar,688.4886544506428,48.788062047139725,508.293099991326,12.321809662903988,6.034687209490192,100.0,52.0,0.0,48.371101898433785,2.392811068296393,available,227.08202653570078,50.03750788731308,0.0,3.641876141193799,normal,,normal,False
SOLAR_001,2026-01-01 15:15:00,solar,603.6245270811945,46.52041439209017,519.8250467010356,10.610277513430418,5.341843019125546,100.0,52.0,0.0,45.89397901206312,2.018564700791316,available,229.444092934683,50.03453715099356,0.0,3.3232783183342303,normal,,normal,False
SOLAR_001,2026-01-01 15:30:00,solar,549.7381389996048,44.26977561397782,513.4507720371564,9.908834315675128,4.9822830370615465,100.0,52.0,0.0,44.31714168132735,2.277231439752863,available,230.22467547245301,49.884946701715165,0.0,2.7050515973086835,normal,,normal,False
SOLAR_001,2026-01-01 15:45:00,solar,499.33199064948684,39.56423702303586,502.8175392337573,9.337595599504287,4.531229703496738,100.0,52.0,0.0,40.117112186411454,2.5720046836460324,available,229.78101539513418,50.02553380713286,0.0,1.9592250198507055,normal,,normal,False
SOLAR_001,2026-01-01 16:00:00,solar,428.839850546726,38.40855350233201,516.3675185432865,7.83520271114646,3.93309940646429,100.0,52.0,0.0,38.16384289814184,2.379920023066325,available,231.19543598562964,50.08782417694449,0.0,1.553179383397965,normal,,normal,False
SOLAR_001,2026-01-01 16:15:00,solar,387.419168391712,37.88861875944755,512.73462382126,7.081730076457745,3.52403253669975,100.0,52.0,0.0,36.41836129091024,1.8288817211104038,available,227.09165345118694,49.943618082341324,0.0,1.6951508155893462,normal,,normal,False
SOLAR_001,2026-01-01 16:30:00,solar,318.04362377747634,37.3818521286018,505.94082191364964,6.0529588660654765,2.98730032150518,100.0,52.0,0.0,36.642841816043685,2.341881825427527,available,229.6360514594204,49.996335435455464,0.0,0.645418496077653,normal,,normal,False
SOLAR_001,2026-01-01 16:45:00,solar,280.93567992558934,34.880364000671115,502.56990704509764,5.51726653563146,2.693724136265248,100.0,52.0,0.0,34.898389016483,2.5090954047323395,available,233.98953901826061,49.990900884293296,0.0,0.18462873153290849,normal,,normal,False
SOLAR_001,2026-01-01 17:00:00,solar,231.49946497579822,34.9927895745708,498.90011392669686,4.398933078876343,2.1240567016585454,99.27392753859219,51.94191420308738,-10.623695316895688,35.73307323439023,2.6758717723284824,available,231.99119751900446,50.08302059671854,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 17:15:00,solar,213.9836217026782,34.41846631721639,513.5635910875641,4.063561703270762,2.024987070047361,99.06627132496898,51.92530170599752,-3.0393414610705283,32.9326425555047,2.1828057924009956,available,231.23238025842545,50.05604735220785,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 17:30:00,solar,116.61000394315609,31.39278982815034,498.91699634775364,2.3208082692271486,1.12362505756145,98.19491903002096,51.855593522401676,-12.770613528402086,31.657873278772012,1.7858528017219524,available,230.781364750045,49.95607919267438,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 17:45:00,solar,91.44185819226834,30.34443355864927,496.2537083365992,1.8040676775343278,0.8680065546669052,96.5523394917426,51.72418715933941,-24.13494571206885,30.56555308890696,2.1163670037584503,available,229.26913628520268,50.01710592616793,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 18:00:00,solar,0.0,24.25624245872957,501.0716764974006,0.0,0.0,93.50075170270537,51.48006013621643,-45.05058295448108,23.804665963435582,2.319206719668293,available,226.49185949648657,50.115133606613874,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 18:15:00,solar,4.667177547628343,26.206264941987268,493.44842613295555,0.0,0.0,90.95713202389435,51.27657056191155,-37.700472841924565,25.61934272273616,1.933150955896375,available,230.914257180824,49.96876460504294,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 18:30:00,solar,0.0,24.00238978410724,496.07380640622176,0.0,0.0,88.12833597379239,51.05026687790339,-42.11310007877834,23.26606604272929,2.1498849980774883,available,225.10314336742067,49.99944231081703,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 18:45:00,solar,0.0,21.984222407572204,503.9798767766419,0.0,0.0,85.83321919048028,50.866657535238424,-34.29139715163769,22.125028710937535,1.7442887553172048,available,229.34888827477445,50.02567536517438,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 19:00:00,solar,3.7896240742064418,23.663533903771405,501.8568423792775,0.21619784017819835,0.1050822102341318,83.39516672982883,50.67161333838631,-36.56721679101193,24.790352566519186,1.9580020803292357,available,229.99268162099534,49.96949727251404,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 19:15:00,solar,28.5480689572776,26.242985267761817,498.45452016104247,0.606768412429219,0.29303268231323215,81.9946356044784,50.55957084835827,-21.05246617813969,27.440769757252788,1.357436337579552,available,229.10561912918598,50.088160154249636,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 19:30:00,solar,3.995689998172881,23.877321919591655,500.0732266917255,0.07726524925253367,0.0372557045290299,79.88875445376875,50.3911003563015,-31.760959042824208,22.75334157237318,1.6377253790683661,available,234.34276612027045,49.976366584985826,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 19:45:00,solar,24.906966501473985,26.283755965832793,498.2301178792,0.27754021769393045,0.13283983588752138,77.69545692211408,50.21563655376912,-33.19496153897587,26.096777785163887,1.799745959945078,available,233.64868557020012,49.93054824354379,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 20:00:00,solar,11.533123983652564,22.742440001775837,499.7520087625238,0.05038332096404358,0.024339366066075844,75.48757628024745,50.0390061024198,-33.53362543580762,20.548930199457885,1.702328653884713,available,232.06562346735353,49.973750898054185,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 20:15:00,solar,29.293224110364346,26.15395847602634,496.9527544697614,0.586500512378061,0.28219976321358264,73.89853663146792,49.911882930517436,-24.196044351876093,26.26314278704751,1.48986989628603,available,228.14934646785525,50.03265100430931,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 20:30:00,solar,0.0,21.58749781171995,497.6790427218903,0.19796794684251082,0.09485877937064417,71.88371118678576,49.75069689494286,-30.7788118263343,22.18514573185109,1.6261261173290846,available,233.84283065393092,49.96009129371229,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 20:45:00,solar,43.02400879173248,22.013299832490905,497.55728744981826,0.8048276666727858,0.38878878641739073,70.06734723088947,49.605387778471155,-27.82836035162072,23.58426101804489,1.7692253928985684,available,231.2379382776474,50.01510996944336,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 21:00:00,solar,0.0,18.580914868117755,497.096556592577,0.08688432890518004,0.04214532194046615,67.9325957715427,49.43460766172342,-32.81933822971869,16.794457480793263,1.66455643104401,available,228.11604068049397,50.02812752200708,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 21:15:00,solar,0.0,21.77685247930194,504.17564398566594,0.0,0.0,65.7301489286366,49.258411914290924,-33.9811929690533,20.688792557321314,1.6738596006086341,available,230.0654338225925,49.93955329789602,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 21:30:00,solar,0.0,18.985482303528237,503.0804695680522,0.005490101746177437,0.002677354570099275,63.37921813532608,49.07033745082609,-36.41114970335126,19.129619105403865,1.789384757486092,available,231.91714970707628,49.97181488912029,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 21:45:00,solar,41.95844408804526,19.46296893738756,496.2705469264362,0.9865821066504915,0.4704178574453402,61.949233560494676,48.95593868483957,-22.199314446163736,17.84458057091294,1.5572061343172054,available,228.80224231871537,50.0174485429769,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 22:00:00,solar,14.750056307122156,21.340849785016083,495.2224248298297,0.2672776550388773,0.1288646903450693,59.64231322554426,48.77138505804354,-35.94852704051231,21.513061935867388,1.8821241449073858,available,230.28106510934558,50.03512060800018,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 22:15:00,solar,0.0,20.474455350841097,499.37089342747754,0.0,0.0,57.80211183989951,48.62416894719196,-28.762508097750718,21.097457895911564,1.3985530530900079,available,230.63295275436033,49.97306079901162,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 22:30:00,solar,22.48240854372291,20.706663882370442,508.6211503931582,0.5890211100666412,0.2912365905318663,55.593403773517984,48.44747230188144,-34.64820868239125,19.425376158417382,1.9698547209818247,available,227.79829159692,50.007588615512404,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 22:45:00,solar,12.378459332120075,17.945887496102713,495.88917918521383,0.26125846581266,0.1269227501565067,53.39660585553174,48.27172846844254,-34.58683727807719,18.078472866151184,1.796489167826055,available,229.45981430448418,49.985803187512715,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 23:00:00,solar,35.390294484760624,18.746115737670067,499.3551024411838,0.835710438454499,0.4030757468873812,51.96100312503162,48.15688025000253,-22.656328016182826,17.533904802655016,1.494133822067475,available,227.94907484991361,50.03639250854003,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 23:15:00,solar,0.0,17.632109212727404,500.35488165487067,0.0,0.0,49.986288805331185,47.998903104426496,-31.267024575691334,19.007535081665708,1.5007828829723302,available,231.73733603141343,50.02597067895828,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 23:30:00,solar,0.0,18.706620543429587,499.5654313038194,0.140789786564063,0.06785323228837811,47.97662604425782,47.83813008354063,-31.92732859224484,18.91326663588978,1.5951969307041327,available,228.18388914884557,49.981325849240214,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-01 23:45:00,solar,0.0,19.701836096275606,498.16716050312203,0.0274633994599586,0.013304171611761412,45.79584512464563,47.663667609971654,-34.77268078628765,19.061772067308574,1.670697670517024,available,230.5836074082628,50.02392219255981,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-02 00:00:00,solar,0.0,17.790739048774135,504.6203198887942,0.043080669671652846,0.021090126633637126,43.496082587260034,47.479686606980806,-36.81194323966067,16.55259766847415,1.7689096550466914,available,227.2196883632128,49.979370081410366,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-02 00:15:00,solar,19.085889686034495,20.57398690736429,501.8178344917738,0.4001837410593171,0.19357414197106312,42.06283114914352,47.36502649193148,-22.997371133194733,20.96313660089454,1.2828452349396118,available,227.73312623371737,50.022868097717826,0.0,0.0,normal,,normal,False
SOLAR_001,2026-01-02 00:30:00,solar,0.0,18.40567759743292,503.3832212949803,0.0,0.0,39.903175442835575,47.19225403542685,-34.77982500182965,19.763613099535334,1.6413383367940348,available,227.63623758165863,50.02356472726723,0.0,0.0,normal,,normal,False
